type,id,name,ISIN_code,start_date,market,industry,CFI_code
上市認購(售)權證,06532P,台灣50日盛78售01,TW18Z06532P1,2018/01/24,上市,,RWBCPE
上市認購(售)權證,06533P,T50反1日盛78售01,TW18Z06533P9,2018/01/24,上市,,RWBCPE
上市認購(售)權證,06534P,台灣50玉山77售01,TW18Z06534P7,2018/01/24,上市,,RWBCPE
上市認購(售)權證,065351,T50反1玉山76購01,TW17Z0653511,2017/09/06,上市,,RWBCCE
上市認購(售)權證,065352,T50反1玉山76購02,TW17Z0653529,2017/09/06,上市,,RWBCCE
上市認購(售)權證,06535P,臺股指玉山77售03,TW18Z06535P4,2018/01/24,上市,,RWICPE
上市認購(售)權證,065360,國泰金富邦76購01,TW17Z0653602,2017/09/06,上市,,RWSCCA
上市認購(售)權證,065361,新光金富邦79購01,TW17Z0653610,2017/09/06,上市,,RWSCCA
上市認購(售)權證,06536P,臺股指玉山77售04,TW18Z06536P2,2018/01/24,上市,,RWICPE
上市認購(售)權證,065377,微星凱基76購01,TW17Z0653776,2017/09/06,上市,,RWSCCA
上市認購(售)權證,065378,微星凱基76購02,TW17Z0653784,2017/09/06,上市,,RWSCCA
上市認購(售)權證,06537P,台積電國泰77售04,TW18Z06537P0,2018/01/24,上市,,RWSCPE
上市認購(售)權證,06538P,創意兆豐77售03,TW18Z06538P8,2018/01/25,上市,,RWSCPE
上市認購(售)權證,065399,TPK永昌77購02,TW17Z0653990,2017/09/07,上市,,RWSCCE
上市認購(售)權證,06539P,國巨凱基77售02,TW18Z06539P6,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06540P,鴻海群益77售04,TW18Z06540P4,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06541P,中石化中信78售01,TW18Z06541P2,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06542P,台積電中信77售03,TW18Z06542P0,2018/01/25,上市,,RWSCPE
上市認購(售)權證,065434,深100元大76購01,TW17Z0654345,2017/09/07,上市,,RWBCCA
上市認購(售)權證,06543P,宏碁中信77售01,TW18Z06543P8,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06544P,宏碁台新77售03,TW18Z06544P6,2018/01/25,上市,,RWSCPE
上市認購(售)權證,065452,聯發科凱基76購01,TW17Z0654527,2017/09/07,上市,,RWSCCA
上市認購(售)權證,065453,元大金凱基76購01,TW17Z0654535,2017/09/07,上市,,RWSCCA
上市認購(售)權證,065454,台新金凱基76購01,TW17Z0654543,2017/09/07,上市,,RWSCCA
上市認購(售)權證,065456,創意凱基76購02,TW17Z0654568,2017/09/07,上市,,RWSCCA
上市認購(售)權證,06545P,TPK永豐77售03,TW18Z06545P3,2018/01/25,上市,,RWSCPE
上市認購(售)權證,065469,新光金凱基76購01,TW17Z0654691,2017/09/08,上市,,RWSCCA
上市認購(售)權證,06546P,美律康和77售01,TW18Z06546P1,2018/01/25,上市,,RWSCPE
上市認購(售)權證,065470,新光金凱基76購02,TW17Z0654709,2017/09/08,上市,,RWSCCA
上市認購(售)權證,065471,貿聯凱基76購01,TW17Z0654717,2017/09/08,上市,,RWSCCA
上市認購(售)權證,065472,貿聯凱基76購02,TW17Z0654725,2017/09/08,上市,,RWSCCA
上市認購(售)權證,06547P,台積電元富77售02,TW18Z06547P9,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06548P,華邦電元富77售01,TW18Z06548P7,2018/01/25,上市,,RWSCPE
上市認購(售)權證,065497,T50反1台新79購01,TW17Z0654972,2017/09/08,上市,,RWBCCE
上市認購(售)權證,06549P,宏碁元富77售07,TW18Z06549P5,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06550P,京鼎元富77售02,TW18Z06550P3,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06551P,宏碁統一77售04,TW18Z06551P1,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06552P,宏碁國泰77售07,TW18Z06552P9,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06553P,全新國泰78售02,TW18Z06553P7,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06554P,宏達電國泰77售03,TW18Z06554P5,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06555P,宏達電國泰79售01,TW18Z06555P2,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06556P,台積電富邦77售02,TW18Z06556P0,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06557P,宏碁富邦77售04,TW18Z06557P8,2018/01/25,上市,,RWSCPE
上市認購(售)權證,06558P,國巨元大77售05,TW18Z06558P6,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06559P,宏碁元大77售10,TW18Z06559P4,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06560P,臺指2X群益78售01,TW18Z06560P2,2018/01/26,上市,,RWBCPE
上市認購(售)權證,06561P,台灣50兆豐79售02,TW18Z06561P0,2018/01/26,上市,,RWBCPE
上市認購(售)權證,06562P,台積電凱基77售02,TW18Z06562P8,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06563P,國巨日盛77售02,TW18Z06563P6,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06564P,台積電日盛77售03,TW18Z06564P4,2018/01/26,上市,,RWSCPE
上市認購(售)權證,065652,康控凱基76購01,TW17Z0656522,2017/09/12,上市,,RWSCCA
上市認購(售)權證,06565P,大同台新78售02,TW18Z06565P1,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06566P,美律台新78售02,TW18Z06566P9,2018/01/26,上市,,RWSCPE
上市認購(售)權證,065677,瑞昱國泰76購01,TW17Z0656779,2017/09/12,上市,,RWSCCA
上市認購(售)權證,06567P,英業達元富77售01,TW18Z06567P7,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06568P,友達元富77售02,TW18Z06568P5,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06569P,矽格元富77售03,TW18Z06569P3,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06570P,台積電統一77售05,TW18Z06570P1,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06571P,GIS國泰77售03,TW18Z06571P9,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06572P,群創富邦77售03,TW18Z06572P7,2018/01/26,上市,,RWSCPE
上市認購(售)權證,06573P,台積電第一77售01,TW18Z06573P5,2018/01/29,上市,,RWSCPA
上市認購(售)權證,06574P,華邦電第一77售02,TW18Z06574P3,2018/01/29,上市,,RWSCPA
上市認購(售)權證,06575P,宏碁第一77售02,TW18Z06575P0,2018/01/29,上市,,RWSCPA
上市認購(售)權證,06576P,玉晶光元大77售07,TW18Z06576P8,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06577P,聯電中信77售01,TW18Z06577P6,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06578P,台灣50永豐78售01,TW18Z06578P4,2018/01/29,上市,,RWBCPE
上市認購(售)權證,06579P,台積電永豐77售04,TW18Z06579P2,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06580P,康普永豐77售04,TW18Z06580P0,2018/01/29,上市,,RWSCPE
上市認購(售)權證,065812,T50反1統一77購01,TW17Z0658122,2017/09/15,上市,,RWBCCA
上市認購(售)權證,06581P,宏碁凱基77售02,TW18Z06581P8,2018/01/29,上市,,RWSCPE
上市認購(售)權證,065827,T50反1元大77購01,TW17Z0658270,2017/09/15,上市,,RWBCCA
上市認購(售)權證,06582P,台積電群益78售03,TW18Z06582P6,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06583P,玉晶光群益77售05,TW18Z06583P4,2018/01/29,上市,,RWSCPE
上市認購(售)權證,065848,和大永昌77購01,TW17Z0658486,2017/09/19,上市,,RWSCCE
上市認購(售)權證,06584P,台積電玉山77售04,TW18Z06584P2,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06585P,大立光富邦79售12,TW18Z06585P9,2018/01/29,上市,,RWSCPE
上市認購(售)權證,065865,全新凱基76購01,TW17Z0658650,2017/09/18,上市,,RWSCCA
上市認購(售)權證,06586P,台積電統一77售06,TW18Z06586P7,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06587P,中石化元富77售01,TW18Z06587P5,2018/01/29,上市,,RWSCPE
上市認購(售)權證,06588P,宏碁康和77售04,TW18Z06588P3,2018/01/29,上市,,RWSCPE
上市認購(售)權證,065892,祥碩富邦76購01,TW17Z0658924,2017/09/18,上市,,RWSCCA
上市認購(售)權證,06589P,宏碁日盛77售02,TW18Z06589P1,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06590P,臺指2X群益78售02,TW18Z06590P9,2018/01/30,上市,,RWBCPE
上市認購(售)權證,06591P,旺宏群益77售06,TW18Z06591P7,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06592P,亞光群益77售05,TW18Z06592P5,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06593P,TPK群益77售04,TW18Z06593P3,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06594P,彩晶群益77售04,TW18Z06594P1,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06595P,台積電元大77售10,TW18Z06595P8,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06596P,台積電元大77售11,TW18Z06596P6,2018/01/30,上市,,RWSCPE
上市認購(售)權證,065974,T50反1國泰76購01,TW17Z0659740,2017/09/19,上市,,RWBCCA
上市認購(售)權證,06597P,可成元大77售05,TW18Z06597P4,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06598P,可成元大77售06,TW18Z06598P2,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06599P,台積電永昌7A售02,TW18Z06599P0,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06600P,聯發科永昌77售03,TW18Z06600P6,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06601P,可成永昌77售03,TW18Z06601P4,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06602P,富邦金中信77售02,TW18Z06602P2,2018/01/30,上市,,RWSCPE
上市認購(售)權證,066039,中壽富邦76購01,TW17Z0660391,2017/09/20,上市,,RWSCCA
上市認購(售)權證,06603P,台灣50台新78售02,TW18Z06603P0,2018/01/30,上市,,RWBCPE
上市認購(售)權證,06604P,玉晶光台新78售02,TW18Z06604P8,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06605P,台灣50永豐77售04,TW18Z06605P5,2018/01/30,上市,,RWBCPE
上市認購(售)權證,06606P,台積電兆豐78售05,TW18Z06606P3,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06607P,大立光統一77售14,TW18Z06607P1,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06608P,亞光統一77售03,TW18Z06608P9,2018/01/30,上市,,RWSCPE
上市認購(售)權證,066091,臺股指元大79購02,TW17Z0660912,2017/09/21,上市,,RWICCE
上市認購(售)權證,066092,金融類元大79購02,TW17Z0660920,2017/09/21,上市,,RWICCE
上市認購(售)權證,06609P,亞光統一77售04,TW18Z06609P7,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06610P,儒鴻元富77售02,TW18Z06610P5,2018/01/30,上市,,RWSCPE
上市認購(售)權證,066110,T50反1中信77購01,TW17Z0661100,2017/09/22,上市,,RWBCCA
上市認購(售)權證,06611P,華邦電元富77售02,TW18Z06611P3,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06612P,智邦元富77售02,TW18Z06612P1,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06613P,技嘉元富77售03,TW18Z06613P9,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06614P,大立光元富77售05,TW18Z06614P7,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06615P,大立光元富77售06,TW18Z06615P4,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06616P,大立光元富77售07,TW18Z06616P2,2018/01/30,上市,,RWSCPE
上市認購(售)權證,06617P,智原元富77售01,TW18Z06617P0,2018/01/30,上市,,RWSCPE
上市認購(售)權證,066180,友達富邦76購01,TW17Z0661803,2017/09/22,上市,,RWSCCA
上市認購(售)權證,06618P,美律群益78售01,TW18Z06618P8,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06619P,大立光群益77售13,TW18Z06619P6,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06620P,友達富邦77售03,TW18Z06620P4,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06621P,全新元富77售02,TW18Z06621P2,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06622P,華通台新78售01,TW18Z06622P0,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06623P,聯發科台新78售04,TW18Z06623P8,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06624P,亞光台新78售03,TW18Z06624P6,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06625P,新唐台新78售02,TW18Z06625P3,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06626P,友達日盛77售02,TW18Z06626P1,2018/01/31,上市,,RWSCPE
上市認購(售)權證,06627P,國泰金群益77售02,TW18Z06627P9,2018/02/01,上市,,RWSCPE
上市認購(售)權證,06628P,上銀元大77售11,TW18Z06628P7,2018/02/01,上市,,RWSCPE
上市認購(售)權證,066294,臺指反中信79購01,TW17Z0662942,2017/09/26,上市,,RWBCCA
上市認購(售)權證,06629P,京鼎元大77售03,TW18Z06629P5,2018/02/01,上市,,RWSCPE
上市認購(售)權證,06630P,鴻海富邦7A售01,TW18Z06630P3,2018/02/01,上市,,RWSCPE
上市認購(售)權證,066317,農林元富76購01,TW17Z0663171,2017/09/26,上市,,RWSCCA
上市認購(售)權證,066319,矽力元富76購01,TW17Z0663197,2017/09/26,上市,,RWSCCA
上市認購(售)權證,06631P,亞光凱基77售03,TW18Z06631P1,2018/02/01,上市,,RWSCPE
上市認購(售)權證,06632P,臺指2X統一77售01,TW18Z06632P9,2018/02/01,上市,,RWBCPE
上市認購(售)權證,06633P,台積電統一78售06,TW18Z06633P7,2018/02/01,上市,,RWSCPE
上市認購(售)權證,06634P,亞光元富77售04,TW18Z06634P5,2018/02/01,上市,,RWSCPE
上市認購(售)權證,06635P,榮成康和77售01,TW18Z06635P2,2018/02/01,上市,,RWSCPE
上市認購(售)權證,066367,新光金兆豐79購01,TW17Z0663676,2017/09/27,上市,,RWSCCA
上市認購(售)權證,06636P,亞光康和77售01,TW18Z06636P0,2018/02/01,上市,,RWSCPE
上市認購(售)權證,06637P,微星凱基78售01,TW18Z06637P8,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06638P,大同日盛78售01,TW18Z06638P6,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06639P,GIS日盛78售01,TW18Z06639P4,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06640P,台灣50台新7B售01,TW18Z06640P2,2018/02/02,上市,,RWBCPE
上市認購(售)權證,066410,利勤元富76購01,TW17Z0664104,2017/09/28,上市,,RWSCCA
上市認購(售)權證,06641P,友達台新79售01,TW18Z06641P0,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06642P,大同群益78售03,TW18Z06642P8,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06643P,長榮群益78售02,TW18Z06643P6,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06644P,華通元大78售01,TW18Z06644P4,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06645P,鴻海元大78售03,TW18Z06645P1,2018/02/02,上市,,RWSCPE
上市認購(售)權證,066464,台塑元大76購01,TW17Z0664641,2017/09/29,上市,,RWSCCA
上市認購(售)權證,066465,台化元大76購01,TW17Z0664658,2017/09/29,上市,,RWSCCA
上市認購(售)權證,066468,瑞昱元大76購01,TW17Z0664682,2017/09/29,上市,,RWSCCA
上市認購(售)權證,06646P,禾伸堂元大78售01,TW18Z06646P9,2018/02/02,上市,,RWSCPE
上市認購(售)權證,066476,材料元大76購01,TW17Z0664765,2017/09/29,上市,,RWSCCA
上市認購(售)權證,06647P,京鼎元大78售03,TW18Z06647P7,2018/02/02,上市,,RWSCPE
上市認購(售)權證,066480,群電元大76購01,TW17Z0664807,2017/09/29,上市,,RWSCCA
上市認購(售)權證,066481,矽力元大76購01,TW17Z0664815,2017/09/29,上市,,RWSCCA
上市認購(售)權證,06648P,群創元大78售04,TW18Z06648P5,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06649P,凌巨元大78售01,TW18Z06649P3,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06650P,台積電元富78售02,TW18Z06650P1,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06651P,南亞科元富78售02,TW18Z06651P9,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06652P,FBVIX統一79售02,TW18Z06652P7,2018/02/02,上市,,RWBCPE
上市認購(售)權證,06653P,技嘉統一78售02,TW18Z06653P5,2018/02/02,上市,,RWSCPE
上市認購(售)權證,066548,彩晶國泰75購01,TW17Z0665481,2017/09/30,上市,,RWSCCA
上市認購(售)權證,06654P,微星統一78售03,TW18Z06654P3,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06655P,和碩康和78售01,TW18Z06655P0,2018/02/02,上市,,RWSCPE
上市認購(售)權證,06656P,美律兆豐78售01,TW18Z06656P8,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066576,華通元大77購01,TW17Z0665762,2017/10/02,上市,,RWSCCA
上市認購(售)權證,06657P,台積電群益78售05,TW18Z06657P6,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06658P,台積電群益79售02,TW18Z06658P4,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066593,中石化永昌77購01,TW17Z0665937,2017/10/02,上市,,RWSCCE
上市認購(售)權證,066598,上銀中信76購01,TW17Z0665986,2017/10/02,上市,,RWSCCA
上市認購(售)權證,06659P,大同群益78售04,TW18Z06659P2,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06660P,聯發科群益78售01,TW18Z06660P0,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066614,得力元富77購01,TW17Z0666141,2017/10/02,上市,,RWSCCA
上市認購(售)權證,066617,矽創元富77購01,TW17Z0666174,2017/10/02,上市,,RWSCCA
上市認購(售)權證,06661P,亞光群益78售03,TW18Z06661P8,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066620,健策國泰78購01,TW17Z0666208,2017/10/02,上市,,RWSCCA
上市認購(售)權證,066623,宏全國泰78購01,TW17Z0666232,2017/10/02,上市,,RWSCCA
上市認購(售)權證,06662P,台積電元大78售01,TW18Z06662P6,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06663P,華邦電元大78售01,TW18Z06663P4,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06664P,臺股指元大7A售02,TW18Z06664P2,2018/02/05,上市,,RWICPE
上市認購(售)權證,06665P,臺股指元大7A售03,TW18Z06665P9,2018/02/05,上市,,RWICPE
上市認購(售)權證,066661,宏達電凱基76購01,TW17Z0666612,2017/10/03,上市,,RWSCCA
上市認購(售)權證,066665,華通國泰76購01,TW17Z0666653,2017/10/03,上市,,RWSCCA
上市認購(售)權證,066666,智邦國泰77購01,TW17Z0666661,2017/10/03,上市,,RWSCCA
上市認購(售)權證,066669,宏碁富邦76購01,TW17Z0666695,2017/10/03,上市,,RWSCCA
上市認購(售)權證,06666P,國喬凱基78售03,TW18Z06666P7,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066674,滬深2X統一76購01,TW17Z0666745,2017/10/03,上市,,RWBCCA
上市認購(售)權證,06667P,國巨凱基78售01,TW18Z06667P5,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066681,T50反1兆豐7A購01,TW17Z0666810,2017/10/05,上市,,RWBCCA
上市認購(售)權證,066683,鴻海兆豐76購01,TW17Z0666836,2017/10/05,上市,,RWSCCA
上市認購(售)權證,066684,鴻海兆豐77購01,TW17Z0666844,2017/10/05,上市,,RWSCCA
上市認購(售)權證,066685,鴻海兆豐77購02,TW17Z0666851,2017/10/05,上市,,RWSCCA
上市認購(售)權證,06668P,瑞昱凱基78售03,TW18Z06668P3,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06669P,凌陽凱基78售02,TW18Z06669P1,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066703,冠德群益76購01,TW17Z0667032,2017/10/05,上市,,RWSCCA
上市認購(售)權證,06670P,可成凱基78售05,TW18Z06670P9,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066715,潤泰全中信76購01,TW17Z0667156,2017/10/05,上市,,RWSCCA
上市認購(售)權證,06671P,可成凱基78售06,TW18Z06671P7,2018/02/05,上市,,RWSCPE
上市認購(售)權證,066726,南亞科富邦76購01,TW17Z0667263,2017/10/05,上市,,RWSCCA
上市認購(售)權證,066727,滬深2X元富77購02,TW17Z0667271,2017/10/05,上市,,RWBCCA
上市認購(售)權證,06672P,可成凱基78售07,TW18Z06672P5,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06673P,晶豪科日盛78售01,TW18Z06673P3,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06674P,FBVIX台新7B售01,TW18Z06674P1,2018/02/05,上市,,RWBCPE
上市認購(售)權證,06675P,GIS台新79售02,TW18Z06675P8,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06676P,國巨永豐78售01,TW18Z06676P6,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06677P,可成富邦78售03,TW18Z06677P4,2018/02/05,上市,,RWSCPE
上市認購(售)權證,06678P,台積電中信79售01,TW18Z06678P2,2018/02/06,上市,,RWSCPE
上市認購(售)權證,066799,晶電凱基76購01,TW17Z0667990,2017/10/06,上市,,RWSCCA
上市認購(售)權證,06679P,台積電中信79售02,TW18Z06679P0,2018/02/06,上市,,RWSCPE
上市認購(售)權證,066806,上証2X中信77購01,TW17Z0668063,2017/10/06,上市,,RWBCCA
上市認購(售)權證,066807,滬深2X中信77購01,TW17Z0668071,2017/10/06,上市,,RWBCCA
上市認購(售)權證,06680P,欣興中信78售02,TW18Z06680P8,2018/02/06,上市,,RWSCPE
上市認購(售)權證,066813,晶電中信77購01,TW17Z0668139,2017/10/06,上市,,RWSCCA
上市認購(售)權證,06681P,欣興凱基78售02,TW18Z06681P6,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06682P,GIS凱基78售01,TW18Z06682P4,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06683P,鴻海兆豐79售04,TW18Z06683P2,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06684P,宏碁兆豐78售01,TW18Z06684P0,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06685P,台灣50元大78售02,TW18Z06685P7,2018/02/06,上市,,RWBCPE
上市認購(售)權證,06686P,台郡元大78售02,TW18Z06686P5,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06687P,FBVIX群益79售01,TW18Z06687P3,2018/02/06,上市,,RWBCPE
上市認購(售)權證,066888,中橡國泰76購01,TW17Z0668881,2017/10/06,上市,,RWSCCA
上市認購(售)權證,06688P,美指2X群益79售02,TW18Z06688P1,2018/02/06,上市,,RWBCPE
上市認購(售)權證,06689P,美律群益78售02,TW18Z06689P9,2018/02/06,上市,,RWSCPE
上市認購(售)權證,066904,台泥富邦76購01,TW17Z0669046,2017/10/06,上市,,RWSCCA
上市認購(售)權證,06690P,GIS群益78售01,TW18Z06690P7,2018/02/06,上市,,RWSCPE
上市認購(售)權證,066914,萬海富邦77購01,TW17Z0669145,2017/10/06,上市,,RWSCCA
上市認購(售)權證,066915,健和興富邦77購01,TW17Z0669152,2017/10/06,上市,,RWSCCA
上市認購(售)權證,066917,瑞智富邦76購01,TW17Z0669178,2017/10/06,上市,,RWSCCA
上市認購(售)權證,06691P,微星統一79售02,TW18Z06691P5,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06692P,榮成元富78售02,TW18Z06692P3,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06693P,大成鋼元富78售01,TW18Z06693P1,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06694P,旺宏元富78售01,TW18Z06694P9,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06695P,瑞昱元富78售02,TW18Z06695P6,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06696P,聯發科元富78售02,TW18Z06696P4,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06697P,欣興元富78售02,TW18Z06697P2,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06698P,聯鈞元富78售01,TW18Z06698P0,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06699P,聯電富邦79售02,TW18Z06699P8,2018/02/06,上市,,RWSCPE
上市認購(售)權證,06700P,台灣50凱基79售01,TW18Z06700P4,2018/02/07,上市,,RWBCPE
上市認購(售)權證,06701P,聯發科凱基78售04,TW18Z06701P2,2018/02/07,上市,,RWSCPE
上市認購(售)權證,067024,聯發科凱基76購02,TW17Z0670242,2017/10/11,上市,,RWSCCA
上市認購(售)權證,06702P,聯發科凱基78售05,TW18Z06702P0,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06703P,聯發科凱基78售06,TW18Z06703P8,2018/02/07,上市,,RWSCPE
上市認購(售)權證,067043,S&P反1統一76購01,TW17Z0670432,2017/10/11,上市,,RWBCCA
上市認購(售)權證,067045,健和興統一76購01,TW17Z0670457,2017/10/11,上市,,RWSCCA
上市認購(售)權證,067048,T50反1康和7A購01,TW17Z0670481,2017/10/11,上市,,RWBCCA
上市認購(售)權證,06704P,聯發科凱基78售07,TW18Z06704P6,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06705P,元油2X元大78售01,TW18Z06705P3,2018/02/07,上市,,RWBCPE
上市認購(售)權證,067066,長虹富邦76購01,TW17Z0670663,2017/10/11,上市,,RWSCCA
上市認購(售)權證,06706P,國巨元大78售02,TW18Z06706P1,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06707P,電子類元大82售01,TW18Z06707P9,2018/02/07,上市,,RWICPE
上市認購(售)權證,06708P,國巨群益79售01,TW18Z06708P7,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06709P,宏碁群益78售02,TW18Z06709P5,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06710P,可成群益78售03,TW18Z06710P3,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06711P,TPK台新79售01,TW18Z06711P1,2018/02/07,上市,,RWSCPE
上市認購(售)權證,067121,T50反1永昌77購01,TW17Z0671216,2017/10/12,上市,,RWBCCE
上市認購(售)權證,067122,南亞科中信77購01,TW17Z0671224,2017/10/12,上市,,RWSCCA
上市認購(售)權證,06712P,技嘉富邦79售01,TW18Z06712P9,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06713P,臺指2X統一7B售01,TW18Z06713P7,2018/02/07,上市,,RWBCPE
上市認購(售)權證,06714P,國巨元富78售03,TW18Z06714P5,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06715P,TPK元富78售01,TW18Z06715P2,2018/02/07,上市,,RWSCPE
上市認購(售)權證,067165,中工凱基77購01,TW17Z0671653,2017/10/13,上市,,RWSCCA
上市認購(售)權證,067169,TPK中信77購01,TW17Z0671695,2017/10/13,上市,,RWSCCA
上市認購(售)權證,06716P,台積電康和78售03,TW18Z06716P0,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06717P,華邦電康和78售03,TW18Z06717P8,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06718P,友達康和78售01,TW18Z06718P6,2018/02/07,上市,,RWSCPE
上市認購(售)權證,06719P,友達康和81售02,TW18Z06719P4,2018/02/07,上市,,RWSCPE
上市認購(售)權證,067207,新光金元大77購01,TW17Z0672073,2017/10/13,上市,,RWSCCA
上市認購(售)權證,06720P,大立光康和78售03,TW18Z06720P2,2018/02/07,上市,,RWSCPE
上市認購(售)權證,067216,可成國泰76購01,TW17Z0672164,2017/10/13,上市,,RWSCCA
上市認購(售)權證,067218,嘉聯益國泰76購01,TW17Z0672180,2017/10/13,上市,,RWSCCA
上市認購(售)權證,06721P,群創康和78售02,TW18Z06721P0,2018/02/07,上市,,RWSCPE
